title_job,type_job,level_job,min,max,salary_average
Stage Data Engineer (H/F),Full Time,Entry-level,59000.0,135000.0,97000.0
Applied Scientist III,Full Time,Senior-level,136000.0,260000.0,198000.0
"Staff Fullstack Engineer, Airfam Products",Full Time,Senior-level,190000.0,245000.0,217500.0
"[Job-9877] Senior Data Developer, Brazil",Full Time,Senior-level,55000.0,102000.0,78500.0
"SW Engineer: Big Data/Risk Systems, Sr. Consultant Level",Full Time,Senior-level,69000.0,128000.0,98500.0
"Manager, Data Engineering",Full Time,Executive-level,110000.0,175000.0,142500.0
Remote Junior Business Intelligence Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
Data Analyst Systementwicklung,Full Time,Entry-level,42000.0,64000.0,53000.0
Phd Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Data Analyst - Communications and Public Affairs (Remote, Americas)",Full Time,Senior-level,92000.0,130000.0,111000.0
"COOP, Data Engineer",Full Time,Entry-level,59000.0,135000.0,97000.0
Compliance Risk Data Analyst,Full Time,Executive-level,75000.0,130000.0,102500.0
Junior Operations Specialist for Azure Cloud Big Data Platform (f/m/div.),Full Time,Entry-level,39000.0,73000.0,56000.0
"Software Engineer, Data Platform, Access & Attribution",Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst 2,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Java & Spark Developer,Full Time,Senior-level,56000.0,104000.0,80000.0
Senior Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Big Data Engineer Databricks H/F,Full Time,Senior-level,30000.0,60000.0,45000.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Team Leader - Data Engineering (REF462H),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist II (Remote),Full Time,Senior-level,129000.0,185000.0,157000.0
"Electrical Design Engineer, Data Center Design Engineering",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Software Engineer/Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Principal Engineer, Cloud to Cloud Data Movement",Full Time,Senior-level,55000.0,102000.0,78500.0
"Data Quality Analyst, Channel Operations",Full Time,No disponible,63000.0,117000.0,90000.0
Senior Data Scientist,Full Time,Senior-level,100000.0,175000.0,137500.0
SQL Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Intern Data Scientist / Software Engineer - Spanish Speaking (End-of-studies),Internship,Entry-level,0.0,0.0,0.0
"Data Scientist, Marketing Analytics",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer,Full Time,Entry-level,59000.0,135000.0,97000.0
"Staff, Data Scientist (S&OP)",Full Time,Senior-level,129000.0,185000.0,157000.0
Project Manager A/ML,Full Time,Executive-level,65000.0,121000.0,93000.0
Omnichannel Customer Engagement & Data Analytics,Full Time,Senior-level,62000.0,115000.0,88500.0
Ingénieur bigdata - alternance H/F - Devoteam Innovative Tech,Full Time,Entry-level,39000.0,73000.0,56000.0
Senior Software Engineer - Big Data,Full Time,Senior-level,55000.0,102000.0,78500.0
"Senior Manager, Personalization Machine Learning Science",Full Time,Senior-level,69000.0,128000.0,98500.0
Software Engineer - Big Data (Remote),Full Time,Senior-level,105000.0,145000.0,125000.0
Sr. Backend Software Engineer - Machine Learning,Full Time,Senior-level,69000.0,128000.0,98500.0
"Staff Data Engineer (Kafka, Java)",Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Research Scientist - Genomics,Full Time,Senior-level,136000.0,210000.0,173000.0
"Software Engineer, Data Ingestion",Full Time,Senior-level,69000.0,128000.0,98500.0
Clinical Data Scientist,Full Time,Mid-level,51000.0,94000.0,72500.0
Data Analyst Senior F/H,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist-Contract,Full Time,Senior-level,129000.0,185000.0,157000.0
Lead Data Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
"Consultant/Senior Consultant, Data Analytics",Full Time,Senior-level,62000.0,115000.0,88500.0
AWS Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst (H/F),Full Time,Senior-level,92000.0,130000.0,111000.0
Tech Lead - Data Engineering,Full Time,Mid-level,73000.0,120000.0,96500.0
"Sr Data Engineer / Machine Learning Engineer - Spark/Kafka, Pipeline, Preprocessing, ETL",Full Time,Senior-level,115000.0,180000.0,147500.0
Consultant Data Engineer,Full Time,Entry-level,59000.0,135000.0,97000.0
"Product Data Analyst, Ad Product",Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Analyst - Technical Solutions,Full Time,Senior-level,128000.0,187000.0,157500.0
Machine Learning Engineer,Full Time,Entry-level,30000.0,108000.0,69000.0
"Data Engineer, CRM (m/f/x)",Full Time,Senior-level,45000.0,0.0,0.0
"Research Engineer, University and Government R&D Relations",Full Time,Senior-level,150000.0,249000.0,199500.0
SQL Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst and Assurance Manager,Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Software Engineer, Data",Full Time,Mid-level,51000.0,94000.0,72500.0
Data Engineer - Cloud - Remote (Hyderabad),Full Time,Mid-level,73000.0,120000.0,96500.0
"Staff Data Scientist, Revenue Acceleration - Marketing (Remote, Americas)",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Scientist - Intern,Internship,Entry-level,0.0,0.0,0.0
Data Scientist Team Lead,Full Time,Senior-level,129000.0,185000.0,157000.0
Director of Analytics Engineering,Full Time,Executive-level,153000.0,221000.0,187000.0
Data Science Engineer (Mumbai-based),Full Time,No disponible,50000.0,93000.0,71500.0
Supply Chain Analyst (Data Analytics),Full Time,No disponible,50000.0,93000.0,71500.0
"Senior Data Scientist Revenue (Remote, United States)",Full Time,Senior-level,129000.0,185000.0,157000.0
"?""Data Engineer","Toronto or Vancouver, ON, Canada",Full Time,0.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior ML Engineer,Full Time,Mid-level,77000.0,180000.0,128500.0
"Manager, Machine Learning Ops",Full Time,Senior-level,62000.0,115000.0,88500.0
"Applied Scientist, Search Graph Mining",Full Time,Senior-level,136000.0,222000.0,179000.0
Binance Accelerator Program - SRE Engineer (Machine Learning Operations),Full Time,Entry-level,35000.0,65000.0,50000.0
Senior Data Scientist,Full Time,Senior-level,162000.0,199000.0,180500.0
Data Engineer - EB4603,Full Time,Senior-level,115000.0,180000.0,147500.0
"Sr. Analyst, Media Analytics, Decision Sciences, Peacock",Full Time,Senior-level,95000.0,120000.0,107500.0
Decision Scientist,Full Time,Senior-level,142000.0,204000.0,173000.0
Data Engineer - Cloud - Remote (Pune),Full Time,Mid-level,73000.0,120000.0,96500.0
Consultant(e) Data Analytics - H/F,Full Time,Entry-level,39000.0,73000.0,56000.0
Machine Learning Content Writer,Full Time,Senior-level,62000.0,115000.0,88500.0
PowerBI Developer (Hybrid),Full Time,Mid-level,56000.0,105000.0,80500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Coordinator, Decision Sciences",Full Time,No disponible,55000.0,67000.0,61000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
AWS Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
BI Data Analyst (Full Remote),Full Time,Mid-level,45000.0,100000.0,72500.0
Data Engineer gyakornok,Full Time,Entry-level,0.0,0.0,0.0
Senior Radar Perception Engineer (m/f/d),Full Time,Senior-level,56000.0,104000.0,80000.0
[GRI] Data Engineer with Python,Full Time,Senior-level,115000.0,180000.0,147500.0
Staff Data Engineer,Full Time,Senior-level,69000.0,128000.0,98500.0
"Sr. Lead Data Scientist, Peacock Video",Full Time,Senior-level,145000.0,175000.0,160000.0
Senior Staff Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Data Engineer,Full Time,No disponible,95000.0,172000.0,133500.0
Lead Data Analyst (P2172),Full Time,No disponible,75000.0,130000.0,102500.0
Data Engineer - Cloud - Remote (Bangalore),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Visualization Engineer,Full Time,Senior-level,150000.0,230000.0,190000.0
"Data Scientist, Finance",Full Time,No disponible,122000.0,167000.0,144500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Cloud and MLOps Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
"Senior Business Intelligence Engineer, SCP & EIM",Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer - CIB,Full Time,No disponible,95000.0,172000.0,133500.0
MLOps Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
Lead Data Scientist (f/m/d),Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Data Analyst, Research Solutions",Full Time,Senior-level,106000.0,139000.0,122500.0
"Data Scientist, Modeling",Full Time,Senior-level,140000.0,165000.0,152500.0
Data Scientist (H/F/X),Full Time,Entry-level,39000.0,100000.0,69500.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
"Software Engineer - Hardware Abstraction for Machine Learning, Engineering Center, Cluj",Full Time,Senior-level,62000.0,115000.0,88500.0
Principal Data Scientist,Full Time,Senior-level,85000.0,0.0,0.0
Senior Business Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Software Engineer, Machine Learning Infrastructure",Full Time,Senior-level,49000.0,92000.0,70500.0
Data Analyst / Analytics Engineer,Full Time,Entry-level,103000.0,175000.0,139000.0
"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
IN RBIN Dy. Manager/ Asst Manager Data Analyst  MFC,Full Time,No disponible,75000.0,130000.0,102500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
IBM Data Integration Developer,Full Time,Mid-level,56000.0,105000.0,80500.0
"Senior Data Scientist, Modeling",Full Time,Senior-level,155000.0,210000.0,182500.0
Junior ESG Research Analyst  Mandarin,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Scientist,Full Time,No disponible,90000.0,172000.0,131000.0
Senior Software Engineer - Machine Learning (Embedded AI),Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer - Senior Associate (F/H),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Scientist - Content Generation,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Business Intelligence Developer + 5000 Eur sign on bonus,Full Time,Senior-level,62000.0,115000.0,88500.0
"New Grad Software Engineer, Data",Full Time,Mid-level,51000.0,94000.0,72500.0
"Services Operations Intern, Data Analytics",Internship,Entry-level,60000.0,90000.0,75000.0
Senior Data Analyst,Full Time,Senior-level,112000.0,125000.0,118500.0
Junior ESG Research Analyst  French and another RepRisk language,Full Time,Entry-level,39000.0,73000.0,56000.0
Research Scientist (NLP),Full Time,Entry-level,63000.0,149000.0,106000.0
Sr Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Senior Data Analyst / Data Engineer (all genders),Full Time,Senior-level,92000.0,130000.0,111000.0
AI Product Owner - Manufacturing (f/m/div.),Full Time,Entry-level,39000.0,73000.0,56000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist - Marketing,Full Time,Senior-level,122000.0,190000.0,156000.0
Data Analyst - Operations,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
2023 Artificial Intelligence + Machine Learning Lead Instructor (Summer Role),Full Time,Entry-level,44000.0,81000.0,62500.0
"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
"Senior Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Research Scientist,Full Time,Entry-level,63000.0,149000.0,106000.0
Senior Data Scientist - Ads Ranking,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer - Bangalore,Full Time,Senior-level,115000.0,180000.0,147500.0
Principal Research Engineer  Data and Systems Privacy,Full Time,Senior-level,150000.0,249000.0,199500.0
Senior Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
"Data Analyst, Strategic Partnerships( Bangkok based)",Full Time,Mid-level,62000.0,135000.0,98500.0
Senior Data Scientist (Media Mix Modeling),Full Time,Senior-level,129000.0,185000.0,157000.0
Decision & Data Analyst-UAE,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Computer Vision Engineer,Full Time,Senior-level,30000.0,58000.0,44000.0
Data Analyst-PYSPARK,Full Time,Senior-level,92000.0,130000.0,111000.0
(Senior) Data Engineer (f/m/d) - Remote in EMEA,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Engineer II, Analytics",Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior BI Analyst (Supply Analytics) (Bangkok-based role, Relocation provided)",Full Time,Senior-level,48000.0,78000.0,63000.0
Power BI Developer,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Analytics Engineer,Full Time,Senior-level,150000.0,210000.0,180000.0
Portfolio Data Analyst,Full Time,Senior-level,75000.0,142000.0,108500.0
Data Engineering Lead,Full Time,Mid-level,73000.0,120000.0,96500.0
Data analyst intern,Internship,Entry-level,0.0,0.0,0.0
"Product Data Analyst II, Finance",Full Time,Senior-level,92000.0,130000.0,111000.0
Power BI Developer/Administrator,Full Time,Mid-level,51000.0,94000.0,72500.0
"Senior People Data Analyst (Bangkok Based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Sales Data Analyst,Full Time,Mid-level,56000.0,105000.0,80500.0
Data Engineer - FinOps,Full Time,Senior-level,115000.0,180000.0,147500.0
Sport data operator,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Staff BI Engineer (AWS) - Artificial Intelligence - Req: 1370,Full Time,Senior-level,49000.0,92000.0,70500.0
Data Scientist (Genomics) London,Full Time,Mid-level,56000.0,120000.0,88000.0
Sr Big Data Engineer,Full Time,Senior-level,30000.0,60000.0,45000.0
Sr. Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
"Staff Data Scientist, Inference - Marketplace Intelligence and Forecasting",Full Time,Senior-level,180000.0,245000.0,212500.0
"Senior Data Scientist, New Initiatives",Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Data Analyst (Bangkok Based, Relocation Provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Engineer II,Full Time,Senior-level,109000.0,179000.0,144000.0
"Data Analyst (Bangkok Based, Relocation Provided)",Full Time,Mid-level,62000.0,135000.0,98500.0
AI Architect,Full Time,Senior-level,55000.0,102000.0,78500.0
Senior Data Engineer - Houston (in-office 2-3 days per week),Full Time,Senior-level,75000.0,0.0,0.0
Data Scientist (TS/SCI),Full Time,Senior-level,129000.0,185000.0,157000.0
Machine Learning Engineer,Full Time,No disponible,150000.0,280000.0,215000.0
Machine Learning Writer,Full Time,Senior-level,110000.0,150000.0,130000.0
Machine Learning Engineer,Full Time,Senior-level,145000.0,0.0,0.0
Data Quality and Requirements Analyst (TS/SCI),Full Time,Senior-level,69000.0,128000.0,98500.0
Applied AI Engineer,Full Time,No disponible,50000.0,93000.0,71500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst - Accounting SQL,Full Time,Entry-level,42000.0,64000.0,53000.0
Associate Data Scientist,Full Time,Mid-level,51000.0,93000.0,72000.0
"Data Engineer, BDM",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyste (H/F),Full Time,Entry-level,42000.0,64000.0,53000.0
"Staff Engineer, Data Analytics Engineering",Full Time,Senior-level,110000.0,184000.0,147000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Lead Data Scientist  (m/f/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
Consultor AWS Data Analytics,Full Time,No disponible,56000.0,105000.0,80500.0
Senior Machine Learning Engineer - Deep Learning & Computer Vision,Full Time,Senior-level,131000.0,201000.0,166000.0
Head of Data Engineering,Full Time,Executive-level,200000.0,297000.0,248500.0
Data Scientist,Full Time,Entry-level,71000.0,130000.0,100500.0
"Senior Product Manager, Data Infrastructure and ML",Full Time,Senior-level,142000.0,185000.0,163500.0
Elasticsearch Engineer,Full Time,No disponible,105000.0,168000.0,136500.0
Machine Learning Engineer - Vungle Exchange,Full Time,Senior-level,131000.0,201000.0,166000.0
Consultant Big Data & Machine Learning,Full Time,Senior-level,45000.0,0.0,0.0
"Software Engineer, AI/Analytics",Full Time,Senior-level,49000.0,92000.0,70500.0
Machine Learning Platform Lead,Full Time,Executive-level,150000.0,280000.0,215000.0
Senior Data Analyst,Full Time,Senior-level,120000.0,140000.0,130000.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
